,block_id,previous_solution,timeout,model_found,shown_optimal,outcome,solver_time_in_sec,initial_n_instrs,initial_estimated_size,initial_estimated_gas,initial_length,saved_length,saved_size,saved_gas,solution_found,optimized_n_instrs,optimized_length,optimized_estimated_size,optimized_estimated_gas,checker,reason
2745,8a1caaab-19fe-4d78-bc8e-313c71,ADD SWAP3 MUL PUSH 1 ADD SWAP3 MUL,10,TRUE,TRUE,model,0.29,7,8,25,7,0,0,0,ADD SWAP3 MUL PUSH 1 ADD SWAP3 MUL,7,7,8,25,TRUE,
2746,3c33bfac-bc48-47ca-b4ab-f91484,SWAP2 DUP1 SWAP2 ADD DUP2 DUP3 PUSH 1 MLOAD MSTORE MUL ADD MUL,10,TRUE,TRUE,model,1.04,12,13,40,12,0,0,0,SWAP2 DUP1 SWAP2 ADD DUP2 DUP3 PUSH 1 MLOAD MSTORE MUL ADD MUL,12,12,13,40,TRUE,
2747,666b99e2-135d-428a-82ac-f2601c,ADD DUP3 DUP1 MSTORE DUP3 PUSH 1 ADD SWAP1 DUP2 ADD PUSH 1 MSTORE SWAP3 MSTORE,10,FALSE,FALSE,unsat,1.75,14,16,42,14,0,0,0,,,,,,TRUE,
2748,1b09d979-02d4-4804-ad0c-827280,MUL SWAP3 MUL DUP3 MUL DUP3 DUP1 SWAP3 DUP2 DUP2 MUL,10,TRUE,TRUE,model,0.71,11,11,41,11,0,0,0,MUL DUP1 SWAP4 MUL MUL DUP3 DUP4 SWAP3 DUP5 DUP2 MUL,11,11,11,41,TRUE,
2749,86e5b6ce-e9dd-4dd5-8387-418f90,DUP3 ADD SUB MLOAD SWAP1 SWAP3 ADD MUL SUB SWAP2 MUL,10,TRUE,TRUE,model,0.63,11,11,37,11,0,0,0,DUP3 ADD SUB MLOAD SWAP1 SWAP3 ADD MUL SUB SWAP2 MUL,11,11,11,37,TRUE,
2750,90f613c9-591c-4747-9cba-290cd2,MUL ADD SUB MUL DUP3 DUP1 MUL DUP1 ADD DUP1 DUP2 DUP2,10,TRUE,TRUE,model,1.08,12,12,42,12,0,0,0,MUL ADD SUB MUL DUP3 DUP4 MUL DUP1 ADD DUP1 DUP2 DUP2,12,12,12,42,TRUE,
2751,05251de5-69ea-4b77-8d1e-c46199,SUB SWAP3 DUP2 MUL SUB SWAP3 DUP2 DUP1 MLOAD MUL ADD MUL SWAP2 MLOAD DUP2,10,TRUE,TRUE,model,10.15,15,15,51,15,0,0,0,SUB SWAP3 DUP2 MUL SUB MLOAD SWAP3 DUP2 DUP3 MLOAD MUL ADD MUL SWAP2 DUP2,15,15,15,51,TRUE,
2752,f749b741-e0ca-4cd7-b13d-81c58a,ADD DUP1 DUP3 MUL MUL ADD DUP2,10,TRUE,TRUE,model,0.26,7,7,25,7,0,0,0,ADD DUP2 DUP2 MUL MUL ADD DUP2,7,7,7,25,TRUE,
2753,6271831f-58c4-496f-af32-69a73d,MUL PUSH 1 MLOAD MUL DUP3 MSTORE PUSH 1 SUB SWAP2 DUP2 DUP3 MLOAD SWAP2,10,TRUE,TRUE,model,2.91,13,15,43,13,0,0,0,PUSH 1 MLOAD DUP5 SWAP3 MUL MUL SWAP2 PUSH 1 DUP4 DUP6 MSTORE SUB SWAP4,13,13,15,43,TRUE,
2754,bcb3f1f3-2863-441a-8574-0a906d,SWAP2 MSTORE MLOAD SUB MUL MUL,10,TRUE,TRUE,model,0.27,6,6,22,6,0,0,0,SWAP2 MSTORE MLOAD SUB MUL MUL,6,6,6,22,TRUE,
2755,76b99ea9-bb5b-4288-82a6-b74362,POP POP PUSH0 DUP1 SWAP2,10,TRUE,TRUE,model,0.1,5,5,12,5,0,0,0,POP POP PUSH0 DUP1 SWAP2,5,5,5,12,TRUE,
2756,041d853f-d4d3-4ff0-8118-618fca,MUL MSTORE ADD DUP3 MSTORE MUL PUSH 1 DUP3 MLOAD SWAP2 DUP3 SWAP4 SUB ADD,10,TRUE,TRUE,model,3.05,14,15,46,14,0,0,0,MUL MSTORE ADD DUP3 MSTORE MUL PUSH 1 DUP3 MLOAD SWAP2 DUP3 SWAP4 SUB ADD,14,14,15,46,TRUE,
2757,82b9126c-a534-44ff-b02d-5f1bd2,MSTORE MSTORE SWAP2 MLOAD MUL DUP2 DUP1 DUP2 MSTORE DUP2 MUL MUL MUL SWAP1,10,TRUE,TRUE,model,0.68,14,14,50,14,0,0,0,MSTORE MSTORE SWAP2 MLOAD DUP3 DUP4 MSTORE MUL DUP1 DUP3 MUL MUL MUL SWAP1,14,14,14,50,TRUE,
2758,5ff240d0-41ad-4d2c-8ee6-21a51a,ADD MLOAD MUL SWAP2 DUP2 SUB DUP2,10,TRUE,TRUE,model,0.26,7,7,23,7,0,0,0,ADD MLOAD MUL SWAP2 DUP2 SUB DUP2,7,7,7,23,TRUE,
2759,2458ab8c-5376-40a6-99af-c566a7,DUP3 MLOAD MLOAD ADD ADD DUP2,10,TRUE,TRUE,model,0.24,6,6,18,6,0,0,0,DUP3 MLOAD MLOAD ADD ADD DUP2,6,6,6,18,TRUE,
2760,fc147abd-55d9-4d89-915b-252e28,PUSH 1 SUB MUL DUP1 PUSH 1 DUP1 DUP1,10,TRUE,TRUE,model,0.22,7,9,23,7,0,0,0,PUSH 1 SUB MUL DUP1 PUSH 1 DUP1 DUP1,7,7,9,23,TRUE,
2761,002b01c1-a608-4ab3-8970-2ac49c,DUP3 MUL MUL MSTORE MUL MUL MUL DUP1,10,TRUE,TRUE,model,0.42,8,8,34,8,0,0,0,DUP3 MUL MUL MSTORE MUL MUL MUL DUP1,8,8,8,34,TRUE,
2762,a8218ca5-c924-4800-becd-447bd3,ADD MSTORE MSTORE MUL ADD MUL ADD MUL,10,TRUE,TRUE,model,0.46,8,8,30,8,0,0,0,ADD MSTORE MSTORE MUL ADD MUL ADD MUL,8,8,8,30,TRUE,
2763,9c7f0e27-2bb7-47cc-b338-c4f1d9,DUP3 PUSH 1 MLOAD MSTORE MSTORE ADD SWAP2 DUP3 MLOAD DUP1 DUP3 MUL,10,TRUE,TRUE,model,1.13,12,13,38,12,0,0,0,DUP3 PUSH 1 MLOAD MSTORE MSTORE ADD SWAP2 DUP3 MLOAD DUP2 DUP2 MUL,12,12,13,38,TRUE,
2764,d9882632-18f2-41fc-9414-7190e5,MUL MSTORE ADD MUL SWAP2 MLOAD DUP2 SWAP1 MUL SWAP1 ADD SWAP1 DUP3 DUP3 SWAP3 SWAP1 SWAP2 ADD,10,FALSE,FALSE,no_model,300.33,18,18,60,18,0,0,0,,,,,,TRUE,
2765,e4f38cf3-0fd0-4a14-abe7-13c480,SWAP1 SWAP3 MSTORE ADD ADD MUL ADD MLOAD DUP3 MUL,10,TRUE,TRUE,model,0.62,10,10,34,10,0,0,0,SWAP1 SWAP3 MSTORE ADD ADD MUL ADD MLOAD DUP3 MUL,10,10,10,34,TRUE,
2766,c87e07ef-6df1-4afe-baf8-b9ce21,ADD DUP3 MLOAD MSTORE MSTORE MUL MUL SWAP3 MSTORE MUL SWAP2,10,FALSE,FALSE,unsat,0.65,11,11,39,11,0,0,0,,,,,,TRUE,
2767,97bb2de4-4d62-41e6-8143-cd1008,SUB DUP2 DUP2 MUL SWAP1 PUSH 1,10,TRUE,TRUE,model,0.22,6,7,20,6,0,0,0,SUB DUP1 DUP3 MUL SWAP1 PUSH 1,6,6,7,20,TRUE,
2768,145b106d-5c5f-4c88-bf02-1ab0c9,MLOAD MUL ADD MLOAD MUL SUB SWAP3 DUP1,10,TRUE,TRUE,model,0.22,8,8,28,8,0,0,0,MLOAD MUL ADD MLOAD MUL SUB SWAP3 DUP1,8,8,8,28,TRUE,
2769,f1bd12dd-1db8-4dfa-971d-d4c093,SWAP2 DUP1 SWAP2 SUB ADD SWAP2,10,TRUE,TRUE,model,0.19,6,6,18,6,0,0,0,SWAP2 DUP1 SWAP2 SUB ADD SWAP2,6,6,6,18,TRUE,
2770,9e3c28ac-1046-475a-bb75-ecb31b,DUP3 ADD MUL SWAP2 ADD MUL ADD SWAP1,10,FALSE,FALSE,unsat,0.37,8,8,28,8,0,0,0,,,,,,TRUE,
2771,6741c6e2-6147-413c-934b-9580a9,ADD MUL DUP3,10,TRUE,TRUE,model,0.16,3,3,11,3,0,0,0,ADD MUL DUP3,3,3,3,11,TRUE,
2772,09f9ecdc-5e08-4f59-b314-67e9d2,SWAP1 DUP2 ADD ADD DUP3 DUP3 ADD,10,TRUE,TRUE,model,0.23,7,7,21,7,1,1,3,DUP1 ADD ADD DUP2 DUP4 ADD,6,6,6,18,TRUE,
2773,40961be6-4667-4ded-bf90-156a39,MUL ADD MUL MUL SWAP2 ADD MSTORE SWAP1 PUSH 1 MSTORE SWAP3 DUP3 ADD PUSH 1 SWAP1 DUP3 MUL MUL MUL ADD,10,TRUE,FALSE,model,296.71,20,22,72,20,3,4,11,MUL ADD MUL MUL SWAP2 ADD MSTORE SWAP4 DUP4 SWAP2 PUSH 1 MSTORE ADD DUP2 MUL MUL ADD,17,17,18,61,TRUE,
2774,60535d6a-9031-49bc-b770-72d915,SUB ADD ADD SUB MSTORE DUP3 ADD,10,TRUE,TRUE,model,0.42,7,7,21,7,0,0,0,SUB ADD ADD SUB MSTORE DUP3 ADD,7,7,7,21,TRUE,
2775,07d19ca5-8482-489e-93f3-0dca51,MLOAD MUL SUB ADD,10,TRUE,TRUE,model,0.17,4,4,14,4,0,0,0,MLOAD MUL SUB ADD,4,4,4,14,TRUE,
2776,5678bfd6-bf0e-4e06-8e4c-f2b5b7,ADD MUL DUP3 DUP1,10,TRUE,TRUE,model,0.18,4,4,14,4,0,0,0,ADD MUL DUP3 DUP4,4,4,4,14,TRUE,
2777,1231b568-600f-49fa-9001-d9f833,MLOAD ADD DUP3 ADD ADD MUL ADD,10,TRUE,TRUE,model,0.28,7,7,23,7,0,0,0,MLOAD DUP4 ADD ADD ADD MUL ADD,7,7,7,23,TRUE,
2778,b098ca43-b666-427e-b726-8fa11b,MUL DUP1 DUP3 DUP2 MUL DUP3 MUL,10,TRUE,TRUE,model,0.25,7,7,27,7,0,0,0,MUL DUP1 DUP2 DUP4 DUP4 MUL MUL,7,7,7,27,TRUE,
2779,a75c3054-04bc-4f29-8db5-2836f2,DUP2 MSTORE DUP2 ADD MUL DUP2 SWAP1 DUP2,10,TRUE,TRUE,model,0.29,8,8,26,8,0,0,0,DUP2 MSTORE DUP2 ADD MUL DUP2 SWAP1 DUP3,8,8,8,26,TRUE,
2780,87e3f3c3-520e-43e0-86f7-4c1c05,ADD DUP2 MSTORE MUL MUL MLOAD MUL DUP3 SUB ADD,10,TRUE,TRUE,model,0.56,10,10,36,10,0,0,0,ADD DUP2 MSTORE MUL MUL MLOAD MUL DUP3 SUB ADD,10,10,10,36,TRUE,
2781,ad63e231-5db1-4811-96a4-34a18c,SWAP1 DUP2 SUB DUP3 MSTORE ADD ADD,10,TRUE,TRUE,model,0.25,7,7,21,7,0,0,0,SWAP1 DUP2 SUB DUP3 MSTORE ADD ADD,7,7,7,21,TRUE,
2782,729050e2-d54e-4c4d-9d8d-6a89fa,DUP1 SWAP1 ADD MSTORE SWAP3 SWAP2 SUB SWAP1 MSTORE ADD MSTORE SWAP2 MUL DUP1 DUP1 ADD DUP3 MLOAD MLOAD SWAP3,10,FALSE,FALSE,no_model,300.28,20,20,62,20,0,0,0,,,,,,TRUE,
2783,6acd16b9-1619-4aaa-84e2-39b1e7,ADD DUP3 DUP3 DUP3 MUL DUP2 MUL,10,TRUE,TRUE,model,0.25,7,7,25,7,0,0,0,ADD DUP3 DUP4 DUP3 DUP5 MUL MUL,7,7,7,25,TRUE,
2784,f5677ec9-aeaf-4fd6-a758-d5c9b1,PUSH 1 ADD MUL MUL DUP3 MLOAD MUL MUL SWAP3 SWAP2 DUP1,10,TRUE,TRUE,model,0.73,11,12,41,11,0,0,0,PUSH 1 ADD MUL MUL DUP3 MLOAD MUL MUL SWAP3 SWAP2 DUP1,11,11,12,41,TRUE,
2785,7b1285cc-f0f3-4a5b-ae6d-cd6ba7,ADD MUL DUP1 SWAP2 SWAP3 ADD MLOAD,10,TRUE,TRUE,model,0.27,7,7,23,7,0,0,0,ADD MUL SWAP1 SWAP2 DUP2 ADD MLOAD,7,7,7,23,TRUE,
2786,47af5121-3310-4965-bd57-696166,DUP3 MSTORE MSTORE MLOAD MLOAD ADD MUL SWAP3 MLOAD MUL MLOAD DUP3 MUL ADD DUP3,10,FALSE,FALSE,unsat,1.66,15,15,51,15,0,0,0,,,,,,TRUE,
2787,f90b1133-90e1-4f92-85f5-36b939,SWAP2 MLOAD MUL DUP3 SUB MSTORE MSTORE,10,TRUE,TRUE,model,0.25,7,7,23,7,0,0,0,SWAP2 MLOAD MUL DUP3 SUB MSTORE MSTORE,7,7,7,23,TRUE,
2788,2516b62c-311a-4e27-8702-626b59,MSTORE PUSH 1 ADD MLOAD MUL SWAP3 MSTORE DUP1 ADD PUSH 1 MLOAD,10,TRUE,TRUE,model,0.82,11,13,35,11,0,0,0,MSTORE PUSH 1 ADD MLOAD MUL SWAP3 MSTORE DUP1 ADD PUSH 1 MLOAD,11,11,13,35,TRUE,
2789,d2f46692-e2ca-4280-9f1d-588315,MUL MUL MUL PUSH 1 SUB DUP5 SWAP3 PUSH 1 MSTORE ADD MLOAD SWAP3 MUL PUSH 1 DUP1,10,TRUE,TRUE,model,4.05,15,18,53,15,0,1,0,MUL MUL MUL PUSH 1 DUP6 SWAP4 DUP2 MSTORE SUB ADD MLOAD SWAP3 MUL PUSH 1 DUP1,15,15,17,53,TRUE,
2790,a17eb105-a8e6-460c-8229-550cca,ADD DUP1 SWAP2 MUL MUL MSTORE MSTORE,10,TRUE,TRUE,model,0.17,7,7,25,7,1,1,3,ADD DUP1 MUL MUL MSTORE MSTORE,6,6,6,22,TRUE,
2791,3266958d-ee06-4fc3-9b8e-ae0629,DUP2 SWAP1 SWAP2 MLOAD MSTORE SWAP1 MSTORE SWAP1 SWAP3 MUL DUP1 SWAP2 DUP2 DUP1 MUL SWAP3 DUP3 MUL,10,TRUE,TRUE,model,240.79,18,18,60,18,4,4,14,SWAP1 DUP1 MLOAD MSTORE SWAP1 MSTORE SWAP1 SWAP3 MUL DUP1 DUP2 MUL SWAP2 DUP3,14,14,14,46,TRUE,
2792,5ad9ab6d-4356-4b66-b66d-d7314f,ADD MLOAD SWAP3 SWAP1 SWAP2 PUSH 1 ADD SUB MUL MUL PUSH 1 SWAP3 DUP1 ADD SUB,10,TRUE,TRUE,model,7.21,15,17,49,15,0,1,0,ADD MLOAD PUSH 1 SWAP4 DUP5 DUP8 SWAP5 ADD SUB MUL MUL SWAP2 SWAP4 ADD SUB,15,15,16,49,TRUE,
2793,a49ca4af-6f66-428a-92e5-5fedae,SUB DUP2 ADD MSTORE ADD MUL DUP2 ADD SWAP1,10,TRUE,TRUE,model,0.27,9,9,29,9,0,0,0,SUB DUP2 ADD MSTORE ADD MUL DUP2 ADD SWAP1,9,9,9,29,TRUE,
2794,857ceabe-913a-413e-8cef-7f197e,DUP2 MUL MUL,10,TRUE,TRUE,model,0.14,3,3,13,3,0,0,0,DUP2 MUL MUL,3,3,3,13,TRUE,
2795,d56f0d6f-daad-4584-ad03-0b606a,ADD MLOAD SUB ADD MLOAD MUL MSTORE SWAP1 DUP2 DUP1 ADD ADD,10,TRUE,TRUE,model,0.65,12,12,38,12,0,0,0,ADD MLOAD SUB ADD MLOAD MUL MSTORE DUP1 DUP2 SWAP3 ADD ADD,12,12,12,38,TRUE,
2796,9c141fbd-cb58-4b5d-9761-fe476a,DUP1 MUL ADD MSTORE ADD SWAP3 PUSH 1 MSTORE MSTORE MLOAD MLOAD MUL,10,TRUE,TRUE,model,1.01,12,13,40,12,0,0,0,DUP1 MUL ADD MSTORE ADD SWAP3 PUSH 1 MSTORE MSTORE MLOAD MLOAD MUL,12,12,13,40,TRUE,
2797,2c85c056-48c1-4f5e-a903-5e0e39,SUB MSTORE SWAP2 MUL DUP1 DUP3 MLOAD DUP3,10,TRUE,TRUE,model,0.2,8,8,26,8,0,0,0,SUB MSTORE SWAP2 MUL DUP1 DUP3 MLOAD DUP3,8,8,8,26,TRUE,
2798,0721c456-06aa-425b-8cf5-465834,DUP1 MUL ADD ADD PUSH 1 ADD DUP3 ADD SWAP2 MUL,10,TRUE,TRUE,model,0.34,10,11,34,10,0,0,0,DUP1 MUL DUP5 PUSH 1 ADD ADD ADD ADD SWAP2 MUL,10,10,11,34,TRUE,
2799,ce0c6b12-9faf-4d78-bc1d-2b7f74,DUP2 SUB ADD DUP1 PUSH 1 DUP3,10,TRUE,TRUE,model,0.23,6,7,18,6,0,0,0,DUP2 SUB ADD DUP1 PUSH 1 DUP2,6,6,7,18,TRUE,
2800,fe2146e1-7368-4624-a1d5-102160,MUL ADD,10,TRUE,TRUE,model,0.14,2,2,8,2,0,0,0,MUL ADD,2,2,2,8,TRUE,
2801,e011a407-d185-40f2-bfb5-ccbf23,ADD MLOAD SUB MLOAD MLOAD ADD MUL SWAP2 DUP2 DUP3 DUP4 MUL ADD SUB MSTORE,10,TRUE,TRUE,model,1.74,15,15,49,15,0,0,0,ADD MLOAD SUB MLOAD MLOAD ADD MUL SWAP2 DUP2 DUP3 DUP2 MUL ADD SUB MSTORE,15,15,15,49,TRUE,
2802,03926b22-669a-4e2f-9e3c-fcda8b,MUL SWAP2 DUP1 ADD DUP2 MUL,10,TRUE,TRUE,model,0.21,6,6,22,6,0,0,0,MUL SWAP2 DUP1 ADD DUP2 MUL,6,6,6,22,TRUE,
2803,2a69faa6-2082-4995-961f-b012ce,DUP2 PUSH 1 DUP4 DUP3 MUL DUP1 MLOAD DUP3 MLOAD ADD,10,TRUE,TRUE,model,0.47,10,11,32,10,0,0,0,DUP2 PUSH 1 DUP2 DUP5 MUL DUP1 MLOAD DUP3 MLOAD ADD,10,10,11,32,TRUE,
2804,647611ac-3d79-4048-9275-8e077b,ADD DUP3 DUP1 ADD MUL,10,TRUE,TRUE,model,0.19,5,5,17,5,0,0,0,ADD DUP3 DUP4 ADD MUL,5,5,5,17,TRUE,
2805,4974bd4b-967e-45ca-ad28-408b83,ADD ADD DUP3 MSTORE ADD MUL DUP2 MUL ADD DUP2 PUSH 1 MLOAD SWAP1 SWAP3 DUP1 MUL DUP2 ADD,10,TRUE,TRUE,model,41.83,18,19,60,18,2,2,6,ADD ADD DUP3 MSTORE ADD DUP3 MUL MUL ADD PUSH 1 MLOAD DUP1 DUP4 DUP5 MUL ADD,16,16,17,54,TRUE,
2806,7d0bd7be-44cb-46d1-83a8-77f156,PUSH 1 MLOAD MUL MSTORE DUP3 ADD DUP3 SWAP2 MUL,10,TRUE,TRUE,model,0.45,9,10,31,9,0,0,0,PUSH 1 MLOAD MUL MSTORE DUP3 ADD DUP3 SWAP2 MUL,9,9,10,31,TRUE,
2807,4f5d4f90-b0c8-4965-8b66-c15b2c,DUP5 SWAP3 MUL ADD MUL ADD MSTORE ADD MUL SUB DUP3 DUP4 MUL MUL,10,TRUE,TRUE,model,2.94,14,14,52,14,0,0,0,DUP5 SWAP3 MUL ADD MUL ADD MSTORE ADD MUL SUB DUP3 DUP4 MUL MUL,14,14,14,52,TRUE,
2808,2c9fe711-7255-42db-a431-7ec19a,ADD,10,TRUE,TRUE,model,0.08,1,1,3,1,0,0,0,ADD,1,1,1,3,TRUE,
2809,42b169f1-da15-40ef-bb99-4cbeb2,DUP1 SWAP3 ADD MUL ADD,10,TRUE,TRUE,model,0.18,5,5,17,5,0,0,0,SWAP2 DUP3 ADD MUL ADD,5,5,5,17,TRUE,
2810,9bf15d56-6cb1-4ed1-9f6b-e92e05,MUL SWAP2 SUB DUP3 ADD DUP2 MUL,10,FALSE,FALSE,unsat,0.28,7,7,25,7,0,0,0,,,,,,TRUE,
2811,323dfe28-ecfd-4c32-a8fa-d2a7eb,PUSH 1 DUP2 MSTORE SWAP3 MSTORE SWAP3 ADD MUL MUL SWAP3 DUP3 DUP2 ADD DUP3 SWAP3 ADD,10,TRUE,TRUE,model,34.03,16,17,52,16,1,1,3,PUSH 1 DUP2 MSTORE DUP9 SWAP6 ADD SWAP3 MSTORE MUL MUL SWAP4 DUP4 DUP4 ADD ADD,15,15,16,49,TRUE,
2812,7cd317fc-95d6-4b20-80f3-600d54,MUL SUB MUL ADD MSTORE MLOAD PUSH 1 DUP3 ADD MLOAD PUSH 2 SWAP2 MSTORE ADD MUL SUB ADD,10,TRUE,TRUE,model,23.4,17,19,57,17,0,0,0,MUL SUB MUL ADD MSTORE PUSH 1 DUP3 ADD MLOAD PUSH 2 SWAP2 MLOAD MSTORE ADD MUL SUB ADD,17,17,19,57,TRUE,
2813,0a7bbb38-91d0-44db-a5bf-6288ae,SWAP1 DUP1 DUP2 MUL ADD SUB MUL SWAP2 MLOAD MUL MLOAD SUB SWAP3 DUP2,10,TRUE,TRUE,model,1.23,14,14,48,14,0,0,0,SWAP1 DUP1 DUP2 MUL ADD SUB MUL SWAP2 MLOAD MUL MLOAD SUB SWAP3 DUP2,14,14,14,48,TRUE,
2814,5aaa0283-fca7-4bb1-8bb2-033d03,PUSH 1 ADD ADD DUP2 MLOAD SWAP3 MSTORE PUSH 1 MSTORE SWAP3 ADD MUL PUSH 1 ADD,10,TRUE,TRUE,model,3.17,14,17,44,14,0,0,0,PUSH 1 ADD ADD DUP2 MLOAD SWAP3 MSTORE PUSH 1 MSTORE SWAP3 ADD MUL PUSH 1 ADD,14,14,17,44,TRUE,
2815,0c581875-5592-45d3-a951-53655d,DUP1 ADD SWAP1 DUP1 ADD MUL MSTORE POP,10,FALSE,FALSE,unsat,0.33,8,8,25,8,0,0,0,,,,,,TRUE,
2816,ef5f1848-48a9-4428-a409-5c3d1f,SUB MLOAD SWAP1 DUP1 ADD ADD MUL MSTORE SWAP3 ADD ADD MUL,10,TRUE,TRUE,model,0.7,12,12,40,12,1,1,3,SUB MLOAD DUP2 ADD ADD MUL MSTORE SWAP3 ADD ADD MUL,11,11,11,37,TRUE,
2817,a72372bf-ae92-43ea-ba60-a258d7,ADD MLOAD SWAP1 DUP3 ADD DUP3 MUL ADD DUP3 MSTORE,10,TRUE,TRUE,model,0.44,10,10,32,10,0,0,0,ADD MLOAD SWAP1 DUP3 ADD DUP3 MUL ADD DUP3 MSTORE,10,10,10,32,TRUE,
2818,6fcf3a61-fd08-44e9-a733-52a1f6,MUL SWAP3 SWAP3 SWAP3 DUP1 ADD SWAP2 MUL DUP1 ADD SWAP2 MLOAD PUSH 1 MLOAD ADD SWAP3 DUP2 SUB SUB,10,TRUE,TRUE,model,171.33,19,20,61,19,2,2,6,MUL SWAP2 MUL DUP1 ADD SWAP2 DUP1 ADD SWAP1 MLOAD PUSH 1 MLOAD ADD SWAP3 DUP2 SUB SUB,17,17,18,55,TRUE,
2819,bdb8fbc4-ec9f-40ca-a1a6-319349,MUL SWAP3 ADD DUP1 DUP1 MUL DUP1 PUSH 1 SWAP3 DUP3 DUP1 MSTORE ADD SWAP3,10,TRUE,TRUE,model,15.42,14,15,46,14,0,0,0,MUL SWAP3 ADD DUP1 DUP2 MUL DUP1 DUP1 MSTORE PUSH 1 SWAP2 DUP2 ADD SWAP3,14,14,15,46,TRUE,
2820,07db941a-df78-4a54-8aa9-f87139,ADD ADD MLOAD,10,TRUE,TRUE,model,0.14,3,3,9,3,0,0,0,ADD ADD MLOAD,3,3,3,9,TRUE,
2821,ec13d9e6-93cc-47eb-b735-6e13c8,MSTORE MSTORE ADD SWAP3 ADD ADD DUP1 PUSH 1 MLOAD MSTORE,10,TRUE,TRUE,model,0.61,10,11,30,10,0,0,0,MSTORE MSTORE ADD SWAP3 ADD ADD DUP1 PUSH 1 MLOAD MSTORE,10,10,11,30,TRUE,
2822,39a7c756-2508-48e4-84ab-3da8c2,MSTORE MUL ADD SWAP2 DUP1 SWAP2 MUL MSTORE DUP1 DUP2 DUP2 SWAP1 DUP1 MLOAD,10,TRUE,TRUE,model,18.65,14,14,46,14,1,1,3,MSTORE MUL ADD DUP1 DUP1 DUP5 DUP3 SWAP6 DUP7 SWAP6 MUL MSTORE MLOAD,13,13,13,43,TRUE,
2823,4d7ab51b-df04-45b2-bd7c-8683ca,MUL SWAP2 SWAP3 SUB MUL ADD,10,FALSE,FALSE,unsat,0.24,6,6,22,6,0,0,0,,,,,,TRUE,
2824,b076e804-529f-4344-b442-fcab40,MUL ADD MSTORE DUP3 MLOAD SWAP2 SUB MUL ADD DUP2 PUSH 2 DUP3 ADD MLOAD MLOAD,10,FALSE,FALSE,unsat,2.59,15,16,49,15,0,0,0,,,,,,TRUE,
2825,6d3086d1-186d-485f-b754-d599f2,ADD SWAP2 ADD MUL PUSH 1,10,TRUE,TRUE,model,0.22,5,6,17,5,0,0,0,ADD SWAP2 ADD MUL PUSH 1,5,5,6,17,TRUE,
2826,a7215260-782b-47bb-8cca-4b28a1,PUSH 1 DUP2 SUB DUP1 DUP1 MSTORE DUP2 ADD SWAP1 DUP2,10,TRUE,TRUE,model,0.33,10,11,30,10,0,0,0,PUSH 1 DUP2 SUB DUP1 DUP2 MSTORE DUP2 ADD SWAP1 DUP2,10,10,11,30,TRUE,
2827,b3d76e56-9c2d-409e-8edd-5457c0,MLOAD SUB SWAP1 ADD DUP2 PUSH 1 DUP3 PUSH 1 DUP4 DUP7 MLOAD DUP3 SUB MLOAD DUP1 SWAP2 SWAP5,10,TRUE,TRUE,model,53.34,17,19,51,17,3,4,9,MLOAD SUB ADD DUP2 DUP3 DUP3 PUSH 1 DUP4 MLOAD DUP2 SUB MLOAD DUP1 DUP3,14,14,15,42,TRUE,
2828,4be881c2-0071-44e9-b36d-a9e4ef,MSTORE SWAP3 MUL SUB MSTORE DUP3 SUB MSTORE MUL ADD MLOAD,10,TRUE,TRUE,model,0.77,11,11,37,11,0,0,0,MSTORE SWAP3 MUL SUB MSTORE DUP3 SUB MSTORE MUL ADD MLOAD,11,11,11,37,TRUE,
2829,54c7772a-2431-486b-9c23-980192,DUP2 DUP1 DUP1 DUP3 MUL MUL SWAP3 PUSH 1 SUB ADD MUL SWAP2,10,TRUE,TRUE,model,0.55,12,13,42,12,0,0,0,DUP2 DUP1 DUP4 MUL MUL SWAP2 DUP1 PUSH 1 SUB ADD MUL SWAP2,12,12,13,42,TRUE,
2830,0468cb71-b7df-489d-927d-577792,MUL SUB PUSH 1 ADD MSTORE SUB SUB SWAP2 DUP3 DUP3 MUL SWAP2 ADD MUL,10,TRUE,TRUE,model,1.16,14,15,48,14,1,1,3,MUL SUB PUSH 1 ADD MSTORE SUB SUB DUP1 SWAP3 DUP3 ADD MUL MUL,13,13,14,45,TRUE,
2831,1592dca7-d4be-4e65-8740-3d3e9a,SWAP1 ADD MSTORE SWAP3 DUP2 SWAP3 SUB DUP1 MLOAD SWAP1 ADD MSTORE SWAP3,10,TRUE,TRUE,model,1.6,13,13,39,13,2,2,6,ADD MSTORE SWAP3 DUP2 SWAP3 SUB DUP1 MLOAD ADD MSTORE SWAP3,11,11,11,33,TRUE,
2832,9550fd51-d242-4684-ba00-74a35d,SWAP1 MLOAD ADD SWAP2 DUP2 SUB DUP1 MLOAD MLOAD ADD MUL SWAP3,10,TRUE,TRUE,model,0.73,12,12,38,12,0,0,0,SWAP1 MLOAD ADD SWAP2 DUP2 SUB DUP1 MLOAD MLOAD ADD MUL SWAP3,12,12,12,38,TRUE,
2833,abc343f3-ffb5-45e2-b85e-8064ce,ADD DUP1 MUL PUSH 1 DUP3 ADD SWAP2 DUP2 ADD MSTORE ADD ADD DUP3 SWAP1,10,TRUE,TRUE,model,4.98,14,15,44,14,1,1,3,ADD DUP1 MUL DUP2 DUP2 ADD MSTORE PUSH 1 ADD ADD ADD DUP3 SWAP1,13,13,14,41,TRUE,
